AR_Ref,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08
DAKD-200,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.32120942392849905,-0.3438335009616106,-0.37119577182048036,-0.3800488652279076,-0.384493612993267,-0.38847549159722206,-0.40346900387950235,-0.4157839973523143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
DAKS-200,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.32120942392849905,-0.3429257138110931,-0.37103089888486995,-0.3805416044488559,-0.3836962488547542,-0.3887662906527914,-0.40346900387950235,-0.4179464649718039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
HBB1.1,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.32848166148480995,-0.36111842552893014,-0.3316733738270119,-0.37590985577194214,-0.3759504257949149,-0.36787528650069107,-0.3871240108878185,-0.40875597758897314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
HDB4.5,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.32848166148480995,-0.36111842552893014,-0.3277478277410496,-0.33057784744470137,-0.3267416675324064,-0.37524219590844726,-0.37820856016508186,-0.3709127942479052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
HDB4.5-200,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.32848166148480995,-0.36111842552893014,-0.3534601546041027,-0.3615218705202527,-0.36866023938565434,-0.37375718206467323,-0.4012401411988182,-0.3956460176458174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
HERB115,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.3079871738261156,-0.3502824866010335,-0.37099949451618225,-0.3833127698274689,-0.3294754874358791,-0.33071116719893123,-0.38192333129955547,-0.3504126012151438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
HERB50,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.29542603622885133,-0.33811567420359995,-0.37031644949722486,-0.3822445111964531,-0.3353987638934033,-0.2582052693436461,-0.3766297824329306,-0.363884774484564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
HMO5.5,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.32848166148480995,-0.36111842552893014,-0.34345001208489884,-0.37630404714870075,-0.38096242895128146,-0.36554889405613644,-0.399011278518134,-0.4163246142571867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
HNB1.0-200,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.32848166148480995,-0.36111842552893014,-0.3536564319084008,-0.3485135550872184,-0.36045877967523626,-0.33456522401541,-0.3934391218164236,-0.3706911413169075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
HNB1.0-60,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.32848166148480995,-0.36111842552893014,-0.3145972483530759,-0.06765219914670484,-0.07568587306349757,-0.2673402370092639,-0.3774656059381871,-0.07627658109244774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
HNB4-60,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.32848166148480995,-0.36111842552893014,-0.30792382000694,-0.21113786028684087,-0.14129755074684217,-0.2845128905708178,-0.33994641748000376,-0.2000778523082271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
HNBA4-200,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.32848166148480995,-0.36111842552893014,-0.34816066738805357,-0.20906835555885814,-0.3572693231211848,-0.3617374877678078,-0.4001257098584761,-0.4011873409207595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
M0004,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.37295623018835294,-0.2458425983449134,-0.34468788886798,-0.35208621347401586,-0.3765996906812697,0.1493986323224207,-0.24658106176235497,-0.13637695931085053,0.42920022496324534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
M0005,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.3675631860477977,-0.24253703581931754,-0.30812994479736594,-0.34816066738805357,-0.384483518216442,0.7239564487022648,-0.17136103938842281,0.03227365019425091,0.7546516016964295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
MFRF001,-0.2507945502750536,-0.33791262220707874,0.06826207954282053,0.24162347949380747,-0.23587685712163675,-0.16303387113019102,-0.21521689854685286,-0.20420287139233723,-0.17257431846224322,-0.25630930986150147,-0.2172626188265519,-0.12620408065568126,-0.27306516929998653,-0.18172884933313307,-0.09198700942118541,-0.39722492882085164,-0.32848166148480995,-0.3553677376975976,-0.3717139439038274,-0.384483518216442,-0.39007516196285713,-0.386940072583816,-0.40606934367363384,-0.4298400368789967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
